"ITEM","Item","BANK","Bank","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"SI38TE","38. Number of branches","ALL","All banks","CHE","Switzerland","2006","2006",3420,,
"SI38TE","38. Number of branches","ALL","All banks","CHE","Switzerland","2007","2007",3465,,
"SI38TE","38. Number of branches","ALL","All banks","CHE","Switzerland","2008","2008",3411,,
"SI38TE","38. Number of branches","ALL","All banks","CHE","Switzerland","2009","2009",3114,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","1999","1999",1366,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2000","2000",1408,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2001","2001",1429,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2002","2002",1434,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2003","2003",1481,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2004","2004",1505,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2005","2005",1603,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2006","2006",1723,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2007","2007",1890,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2008","2008",1984,,
"SI38TE","38. Number of branches","ALL","All banks","CHL","Chile","2009","2009",1952,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","1999","1999",296,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2000","2000",205,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2001","2001",210,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2002","2002",198,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2003","2003",197,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2004","2004",203,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2005","2005",227,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2006","2006",245,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2007","2007",259,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2008","2008",254,,
"SI38TE","38. Number of branches","ALL","All banks","EST","Estonia","2009","2009",213,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2000","2000",1111,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2001","2001",1123,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2002","2002",1088,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2003","2003",1038,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2004","2004",1051,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2005","2005",1063,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2006","2006",1151,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2007","2007",1200,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2008","2008",1254,,
"SI38TE","38. Number of branches","ALL","All banks","ISR","Israel","2009","2009",1244,,
"SI38TE","38. Number of branches","ALL","All banks","RUS","Russia","2004","2004",3238,,
"SI38TE","38. Number of branches","ALL","All banks","RUS","Russia","2005","2005",3295,,
"SI38TE","38. Number of branches","ALL","All banks","RUS","Russia","2006","2006",3281,,
"SI38TE","38. Number of branches","ALL","All banks","RUS","Russia","2007","2007",3455,,
"SI38TE","38. Number of branches","ALL","All banks","RUS","Russia","2008","2008",3470,,
"SI38TE","38. Number of branches","ALL","All banks","RUS","Russia","2009","2009",3183,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2002","2002",651,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2003","2003",652,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2004","2004",753,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2005","2005",755,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2006","2006",775,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2007","2007",775,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2008","2008",718,,
"SI38TE","38. Number of branches","ALL","All banks","SVN","Slovenia","2009","2009",726,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","1999","1999",69707,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2000","2000",69457,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2001","2001",69630,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2002","2002",69547,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2003","2003",67075,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2004","2004",65369,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2005","2005",65425,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2006","2006",66507,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2007","2007",68219,,
"SI39TE","39. Number of employees","ALL","All banks","AUT","Austria","2008","2008",68950,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","1999","1999",76302,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2000","2000",76364,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2001","2001",75843,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2002","2002",74896,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2003","2003",72210,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2004","2004",70483,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2005","2005",68478,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2006","2006",67435,,
"SI39TE","39. Number of employees","ALL","All banks","BEL","Belgium","2007","2007",66724,,
